time                ,algo ,unpaid_total_amount ,unpaid_algo_amount ,profitability            ,balance
2021-03-29 16:05:00 ,47   ,0.00000030          ,0.00000001         ,0.0000864                ,
2021-03-29 16:00:00 ,20   ,0.00000000          ,0.00000000         ,0.00012384               ,
2021-03-29 16:00:00 ,47   ,0.00000000          ,0.00000000         ,0.00012384               ,
2021-03-29 15:59:59 ,20   ,0.00001603          ,0.00001540         ,0.00012672               ,
2021-03-29 15:59:59 ,47   ,0.00001603          ,0.00000063         ,0.00012672               ,
2021-03-29 15:55:00 ,20   ,0.00001560          ,0.00001497         ,0.00008928               ,
2021-03-29 15:55:00 ,47   ,0.00001560          ,0.00000063         ,0.00008928               ,
2021-03-29 15:50:00 ,20   ,0.00001529          ,0.00001468         ,0.00014688000000000003   ,
2021-03-29 15:50:00 ,47   ,0.00001529          ,0.00000061         ,0.00014688000000000003   ,
2021-03-29 15:45:00 ,20   ,0.00001478          ,0.00001417         ,0.00008064000000000001   ,
